Fecha;Radiacion_Solar_Global_kWh_m2;Radiacion_Cielo_Despejado_kWh_m2;Radiacion_Directa_Normal_kWh_m2;Radiacion_Difusa_kWh_m2;Temperatura_Media_C;Temperatura_Maxima_C;Temperatura_Minima_C;Velocidad_Viento_m_s;Direccion_Viento_grados;Precipitacion_mm;Humedad_Relativa_pct;Nubosidad_pct
06/09/2020;59.856;63.166;72.199;15.626;24.19;33.34;16.19;4.02;35.2;0.0;42.57;16.34
07/09/2020;65.419;66.715;94.896;11.374;19.22;27.1;12.61;5.91;44.7;0.0;40.43;9.71
08/09/2020;64.939;65.858;9.516;0.9598;18.58;26.74;10.43;3.58;78.1;0.0;44.82;8.22
09/09/2020;60.468;62.249;79.279;13.003;21.29;29.3;12.77;1.5;72.5;0.0;42.67;7.36
10/09/2020;59.748;62.772;75.725;14.429;22.62;30.63;14.25;2.91;53.7;0.0;40.62;14.2
11/09/2020;61.474;63.682;85.082;11.306;23.65;31.88;14.53;2.41;39.0;0.0;39.04;17.64
12/09/2020;60.276;6.151;81.144;12.209;24.23;32.73;15.45;2.54;86.6;0.0;38.32;19.35
13/09/2020;5.082;59.398;43.176;24.122;22.83;29.17;16.41;3.64;139.8;0.0;41.96;38.94
14/09/2020;38.923;56.299;10.606;29.467;22.29;28.12;15.68;3.7;150.8;0.09;46.61;65.94
15/09/2020;49.474;56.734;43.973;24.005;23.27;29.4;17.04;2.7;202.0;2.04;48.91;52.78
16/09/2020;4.667;54.394;27.324;30.403;23.36;30.78;15.68;2.82;148.6;1.96;47.2;72.88
17/09/2020;33.634;50.554;0.7051;25.116;20.72;26.34;16.97;3.75;160.3;22.83;68.08;98.0
18/09/2020;2.736;55.363;0.6413;21.168;18.57;22.02;15.01;5.5;183.4;10.73;75.75;94.89
19/09/2020;24.458;56.587;0.9576;17.786;16.77;21.26;13.84;5.97;224.9;10.67;75.95;97.66
20/09/2020;31.078;55.486;13.006;22.214;17.28;23.08;12.39;3.3;253.7;1.25;74.49;85.68
21/09/2020;5.177;56.947;62.083;1.704;17.42;24.18;11.25;1.9;301.3;0.69;63.78;40.34
22/09/2020;52.027;55.565;62.256;18.017;17.34;24.22;10.55;2.82;266.2;0.02;62.14;39.02
23/09/2020;36.384;53.695;19.447;23.388;18.07;23.48;13.46;3.72;248.1;2.37;68.0;83.39
24/09/2020;31.418;52.978;0.966;24.574;15.95;20.82;10.55;4.62;264.1;4.12;75.2;72.23
25/09/2020;51.158;57.898;73.195;1.381;12.27;18.67;7.46;5.36;325.8;0.01;60.32;54.44
26/09/2020;47.532;54.463;59.573;21.055;12.66;20.02;5.89;4.24;321.2;0.07;67.05;47.92
27/09/2020;53.642;56.935;86.071;0.9859;13.76;21.2;8.16;4.28;353.1;0.21;63.16;18.23
28/09/2020;55.351;55.896;87.991;0.8458;13.97;23.72;4.9;2.25;25.3;0.0;48.05;28.41
29/09/2020;51.449;54.266;71.916;13.054;16.89;25.31;9.34;1.77;72.8;0.0;45.4;45.33
30/09/2020;50.009;53.302;65.839;16.507;17.29;25.7;11.33;2.58;247.1;0.0;46.32;30.19
01/10/2020;40.961;51.998;3.174;24.115;15.77;23.47;8.89;4.19;284.7;0.01;56.16;77.87
02/10/2020;24.518;51.526;24.746;13.102;11.59;15.25;6.31;8.69;277.6;11.63;65.78;74.39
03/10/2020;46.476;52.831;62.256;14.834;9.79;16.95;4.58;4.88;288.0;0.0;64.99;35.35
04/10/2020;35.724;51.194;34.373;18.857;10.6;17.85;5.09;5.26;278.8;0.69;70.38;65.37
05/10/2020;45.732;51.406;64.236;19.322;11.63;19.43;4.97;3.05;310.4;0.0;67.59;29.33
06/10/2020;4.175;49.442;4.308;19.634;16.03;24.84;8.7;2.81;314.7;0.01;71.28;43.47
07/10/2020;4.837;4.901;79.188;0.8551;17.27;25.31;8.84;1.93;16.8;0.0;67.27;22.75
08/10/2020;37.685;48.276;30.967;22.291;17.54;25.31;9.78;1.99;121.5;0.0;61.99;59.88
09/10/2020;45.439;47.366;66.053;12.118;18.67;26.29;11.44;1.57;341.6;0.0;52.06;29.91
10/10/2020;45.427;46.747;68.311;10.956;15.5;23.8;9.16;4.9;26.5;0.0;63.51;9.51
11/10/2020;49.999;50.369;9.401;0.5398;10.96;19.28;5.25;5.72;16.7;0.01;60.49;10.58
12/10/2020;48.348;48.542;89.657;0.5911;10.9;19.03;5.19;4.21;2.4;0.02;60.2;3.24
13/10/2020;40.274;45.542;55.934;14.395;13.39;21.98;7.02;3.54;317.6;0.02;65.58;27.33
14/10/2020;40.879;47.582;63.178;12.358;9.92;16.71;4.91;4.68;346.6;0.01;65.13;36.75
15/10/2020;38.604;45.761;6.107;1.122;8.88;16.34;3.76;3.77;355.3;0.02;68.07;25.46
16/10/2020;46.286;4.667;86.436;0.6038;8.4;16.35;0.58;2.09;1.6;0.0;60.77;11.13
17/10/2020;39.048;44.762;48.187;21.571;10.47;18.08;3.77;1.22;190.6;0.0;49.18;58.79
18/10/2020;3.731;43.358;42.427;20.638;12.46;20.45;5.29;1.89;111.5;0.0;49.06;60.53
19/10/2020;40.332;42.408;58.018;12.456;13.19;23.84;3.51;4.08;168.1;0.06;60.96;46.44
20/10/2020;11.141;40.212;0.0329;0.9475;13.52;16.62;10.54;7.48;174.8;31.1;75.63;99.75
21/10/2020;22.637;4.177;0.8556;17.669;12.66;16.43;9.42;5.91;201.5;3.61;84.89;85.64
22/10/2020;16.615;38.928;0.3425;13.478;12.6;16.9;9.74;4.13;189.8;6.93;87.74;97.84
23/10/2020;27.024;41.839;3.115;14.018;10.12;14.97;6.39;3.12;254.2;5.92;82.45;53.18
24/10/2020;29.806;41.443;39.115;13.879;9.25;16.91;4.62;3.23;251.7;0.03;79.62;47.87
25/10/2020;16.416;38.311;0.8052;12.689;9.41;14.14;5.7;6.05;227.6;9.52;92.93;89.61
26/10/2020;33.977;41.515;56.458;11.532;7.12;12.83;3.43;3.94;302.8;0.53;76.73;52.07
27/10/2020;36.326;39.139;57.778;11.911;8.44;15.41;3.03;2.78;267.9;0.16;78.82;70.06
28/10/2020;1.535;3.792;0.7524;11.758;9.81;15.26;6.29;1.74;242.5;0.59;91.18;79.38
29/10/2020;26.899;3.888;3.63;12.223;9.15;15.07;6.03;1.42;52.3;0.26;90.04;47.08
30/10/2020;38.623;38.758;78.353;0.5398;11.57;19.6;5.63;1.65;63.0;0.0;73.42;3.21
31/10/2020;3.689;37.654;71.426;0.6799;13.08;20.5;7.78;1.71;316.2;0.0;61.45;21.38
01/11/2020;33.722;36.979;53.374;13.812;13.19;19.46;6.89;1.48;302.2;0.0;71.39;40.02
02/11/2020;30.686;3.504;38.906;14.174;13.66;19.76;8.4;1.35;250.8;0.11;70.98;64.01
03/11/2020;0.9146;32.839;0.0552;0.7889;10.84;14.04;7.76;4.34;36.7;4.71;83.93;97.99
04/11/2020;15.036;34.524;13.464;10.622;8.02;14.42;2.75;5.95;60.9;5.28;73.99;92.66
05/11/2020;0.7634;30.768;0.0545;0.6526;10.94;13.72;6.22;7.67;101.4;8.89;88.31;98.81
06/11/2020;17.844;29.472;0.5866;13.858;14.09;19.32;11.02;7.08;129.5;3.99;84.15;96.85
07/11/2020;15.679;33.264;13.764;1.081;11.21;15.29;7.21;3.91;215.1;13.36;87.35;71.1
08/11/2020;2.201;33.254;23.131;13.318;10.3;15.54;7.11;2.57;193.5;0.26;83.18;77.43
09/11/2020;18.864;32.287;21.941;11.407;10.18;15.05;6.21;1.61;233.0;4.56;82.06;66.97
10/11/2020;30.588;33.346;58.046;0.8138;9.16;16.14;3.53;2.02;33.9;0.01;77.22;26.32
11/11/2020;31.078;32.501;5.501;0.9264;8.73;15.37;2.25;1.8;118.8;0.0;78.59;55.11
12/11/2020;21.859;32.832;0.354;18.206;8.54;13.1;5.49;1.96;84.5;0.0;81.25;98.42
13/11/2020;27.569;31.675;38.962;13.152;7.84;11.64;4.47;1.53;103.0;0.0;89.42;85.21
14/11/2020;0.8107;27.643;0.2378;0.6581;9.23;12.96;6.75;2.11;187.1;1.45;93.73;96.32
15/11/2020;11.825;29.021;0.8666;0.8782;11.06;15.91;8.35;3.45;232.2;0.13;94.51;96.16
16/11/2020;25.226;28.786;36.691;14.714;11.86;17.33;8.52;1.93;328.7;0.15;82.46;74.51
17/11/2020;2.525;30.094;48.924;0.7248;10.97;17.51;6.35;1.36;313.3;0.0;81.48;20.49
18/11/2020;21.574;29.119;35.299;0.9413;10.62;17.2;6.56;1.23;11.6;0.05;78.42;36.77
19/11/2020;29.129;2.923;62.251;0.5923;11.46;19.92;6.87;4.1;23.7;0.03;78.12;3.89
20/11/2020;30.778;31.051;76.402;0.3845;7.37;15.54;2.61;4.56;33.8;0.0;74.57;14.05
21/11/2020;30.967;31.006;78.898;0.3521;6.11;13.63;1.05;2.99;65.1;0.0;61.89;11.52
22/11/2020;29.743;30.072;68.825;0.5431;6.21;13.58;0.48;1.54;36.6;0.0;73.72;4.98
23/11/2020;29.585;30.002;69.271;0.5023;7.48;14.35;1.5;1.51;47.8;0.0;62.59;32.61
24/11/2020;24.876;27.787;32.986;13.682;5.39;11.31;1.06;1.71;167.0;0.0;76.49;40.08
25/11/2020;1.404;26.806;16.788;0.9108;7.41;12.53;3.32;3.67;161.5;0.97;85.47;88.98
26/11/2020;0.8242;25.838;0.1668;0.6905;8.42;11.94;5.92;6.18;108.5;9.02;90.76;99.2
27/11/2020;0.7349;26.026;0.0;0.6406;7.94;11.1;5.15;5.12;62.4;5.9;89.8;97.05
28/11/2020;12.787;26.112;10.126;0.9499;6.91;11.4;4.58;2.23;66.6;0.57;89.94;87.91
29/11/2020;20.251;26.383;25.702;1.212;6.6;12.2;3.36;1.76;76.7;0.0;87.26;61.99
30/11/2020;18.782;2.677;12.398;14.102;6.8;13.73;2.46;2.91;54.8;0.0;82.42;65.61
01/12/2020;26.734;2.801;59.443;0.6893;6.52;14.75;2.37;3.43;11.5;0.0;76.28;45.33
02/12/2020;22.697;27.322;31.524;13.735;3.88;8.98;-1.51;4.42;3.4;0.78;77.32;60.91
03/12/2020;25.572;27.876;49.222;10.001;1.76;7.6;-2.8;3.38;260.3;2.69;79.3;52.06
04/12/2020;18.168;27.161;27.912;10.056;2.4;5.52;-2.66;5.11;266.0;3.46;86.58;86.15
05/12/2020;21.142;26.333;3.821;0.9518;1.09;6.23;-2.98;4.68;285.6;0.17;86.42;66.59
06/12/2020;19.106;26.242;31.608;0.9852;1.37;6.72;-2.22;4.57;279.4;0.42;89.06;59.52
07/12/2020;1.254;25.133;0.7594;0.9833;5.93;9.78;2.18;7.18;260.7;6.12;89.35;96.16
08/12/2020;19.452;25.584;39.293;0.7188;3.83;7.53;-0.84;6.41;293.9;2.57;84.66;54.37
09/12/2020;24.014;26.477;53.042;0.6838;1.89;7.83;-2.24;3.24;284.4;0.31;84.04;48.69
10/12/2020;10.826;24.874;0.1212;0.937;6.65;10.91;2.18;4.26;258.9;4.38;96.39;95.59
11/12/2020;0.8767;24.041;0.6528;0.661;10.66;15.72;6.83;6.83;272.5;8.2;90.36;82.77
12/12/2020;24.701;26.006;62.045;0.4762;7.09;12.73;4.09;4.43;305.9;0.0;85.77;13.16
13/12/2020;21.583;23.971;41.506;11.078;6.07;9.43;2.72;1.51;239.8;0.01;93.9;64.67
14/12/2020;10.313;23.102;0.5952;0.7994;8.1;10.54;6.51;3.19;187.9;3.74;95.21;95.89
15/12/2020;17.894;25.394;3.593;0.6943;6.17;9.43;3.03;3.23;237.8;0.64;89.49;73.3
16/12/2020;1.255;24.857;0.8364;0.9581;5.08;9.42;1.55;3.43;165.6;0.63;90.68;90.27
17/12/2020;18.038;2.455;35.338;0.7788;7.04;11.78;4.47;1.54;19.0;0.34;85.3;59.15
18/12/2020;11.486;24.722;13.661;0.827;4.46;6.48;2.22;1.46;203.3;25.99;97.2;78.46
19/12/2020;0.5393;23.189;0.2551;0.4356;5.46;7.48;3.98;2.87;208.3;3.96;97.33;94.57
20/12/2020;20.081;24.749;37.512;0.9614;5.38;10.28;2.85;2.16;314.5;0.1;85.51;69.57
21/12/2020;10.274;23.256;21.358;0.6209;6.02;11.15;1.96;1.26;232.5;0.68;93.9;92.88
22/12/2020;16.646;24.022;30.091;0.7421;7.6;11.37;5.71;0.67;95.8;0.01;95.03;66.6
23/12/2020;10.754;23.846;17.882;0.7344;6.94;10.43;5.59;1.7;235.3;0.35;94.73;93.48
24/12/2020;12.617;24.838;18.953;0.8354;5.59;9.59;1.22;2.91;5.5;0.48;84.97;82.92
25/12/2020;25.994;2.652;67.399;0.4404;1.15;6.78;-3.56;5.06;17.8;0.02;80.02;5.63
26/12/2020;25.757;26.345;67.423;0.4015;-0.05;7.46;-3.87;4.07;6.3;0.0;85.66;9.31
27/12/2020;18.797;2.621;17.554;13.337;0.52;6.84;-3.67;4.16;240.9;0.41;86.4;84.45
28/12/2020;22.039;26.275;51.281;0.6106;3.25;6.4;-0.44;7.44;277.2;2.24;82.05;61.12
29/12/2020;16.486;25.742;30.554;0.8119;1.41;6.03;-1.81;4.59;281.0;0.34;89.1;51.35
30/12/2020;2.394;26.386;55.699;0.6084;-0.04;6.18;-3.41;3.42;309.4;0.1;87.37;29.45
31/12/2020;19.198;25.726;36.758;0.7358;1.1;6.52;-2.51;3.61;257.3;1.49;92.81;53.64
01/01/2021;21.869;26.006;38.911;0.9326;0.62;4.65;-2.97;4.12;304.2;1.44;88.58;68.78
02/01/2021;20.362;25.877;33.242;0.9749;-1.47;3.67;-3.93;5.1;327.4;0.17;86.18;46.14
03/01/2021;23.729;26.597;52.296;0.642;-0.58;5.28;-3.45;3.51;297.0;0.07;88.07;42.79
04/01/2021;22.279;26.239;44.527;0.781;-0.5;4.54;-3.14;3.26;297.8;0.09;86.79;49.6
05/01/2021;2.693;27.437;65.417;0.4942;-0.93;4.77;-5.06;1.9;357.9;0.01;76.68;7.17
06/01/2021;26.621;2.748;58.735;0.6636;-0.94;4.9;-4.78;2.47;54.6;0.0;79.23;36.68
07/01/2021;0.6216;27.072;0.0972;0.533;-1.36;1.46;-3.11;3.56;39.2;2.45;85.87;89.91
08/01/2021;0.6756;26.148;0.0473;0.5808;-2.3;-0.11;-5.16;5.73;40.3;13.59;83.34;94.72
09/01/2021;0.7469;2.754;0.2028;0.6226;-1.56;-0.43;-2.73;6.48;58.0;15.18;94.15;97.71
10/01/2021;1.962;28.039;24.547;11.566;-4.12;0.6;-8.22;4.49;25.2;0.56;94.17;80.81
11/01/2021;29.268;30.379;69.101;0.5933;-5.99;1.11;-11.13;4.75;12.9;0.06;92.7;16.93
12/01/2021;29.772;3.041;69.991;0.5362;-5.94;2.48;-12.03;3.69;359.2;0.0;94.33;18.26
13/01/2021;29.479;2.989;6.553;0.6226;-2.78;4.65;-7.15;3.62;6.1;0.0;92.59;10.84
14/01/2021;29.206;30.965;61.087;0.7954;-1.24;5.86;-5.35;4.37;359.9;0.0;89.4;28.49
15/01/2021;28.819;31.318;53.556;10.831;0.42;6.6;-2.49;4.2;1.4;0.0;91.63;40.22
16/01/2021;30.036;30.854;63.096;0.6905;0.81;9.52;-3.42;3.78;357.5;0.0;81.8;31.78
17/01/2021;2.874;3.085;62.088;0.7126;1.8;9.19;-2.34;2.67;1.4;0.0;71.17;9.54
18/01/2021;30.036;30.406;6.205;0.7418;2.98;8.59;-1.15;1.52;40.1;0.01;91.74;15.98
19/01/2021;30.074;30.974;57.926;0.811;1.88;7.26;-1.23;1.56;171.2;0.01;90.09;41.22
20/01/2021;1.163;30.463;0.4063;0.9576;3.85;6.43;-0.94;5.46;200.6;2.28;99.07;98.52
21/01/2021;13.178;3.011;0.271;10.975;7.2;9.16;5.09;7.08;233.1;3.42;95.8;94.44
22/01/2021;20.131;31.788;1.572;14.686;6.14;8.73;1.97;8.31;256.8;3.75;87.88;73.6
23/01/2021;0.9072;29.796;0.0701;0.7697;5.28;8.72;1.58;7.13;239.1;3.48;95.47;97.82
24/01/2021;28.111;31.603;46.574;11.868;6.21;9.95;3.26;4.92;270.4;0.78;87.25;81.1
25/01/2021;1.176;30.864;0.4958;0.9367;8.68;13.74;4.63;5.6;259.9;4.1;92.76;91.9
26/01/2021;16.039;30.845;14.155;11.354;9.27;15.05;5.77;2.25;269.1;2.59;94.12;80.67
27/01/2021;28.994;31.853;66.473;10.051;9.86;15.52;6.62;2.66;322.4;0.46;90.31;80.79
28/01/2021;17.803;31.855;35.153;0.9182;8.75;14.18;6.02;1.88;263.6;0.01;94.34;81.85
29/01/2021;19.277;32.542;35.897;0.9194;7.9;13.36;4.32;2.4;252.0;0.5;92.86;77.35
30/01/2021;30.091;34.162;47.326;12.242;7.7;10.83;4.32;6.65;266.7;6.77;84.44;80.77
31/01/2021;16.694;33.326;0.9058;12.986;7.45;11.94;3.43;6.6;275.0;1.92;90.21;78.36
01/02/2021;30.929;33.912;61.802;0.7258;8.17;14.81;4.25;5.52;281.0;0.0;87.84;28.31
02/02/2021;15.775;3.421;17.784;1.043;7.99;12.51;5.68;3.91;229.1;0.03;92.28;89.05
03/02/2021;14.525;33.605;16.265;0.9634;8.4;10.38;6.79;4.57;211.3;0.38;94.03;78.52
04/02/2021;19.243;33.869;0.9674;15.418;8.65;11.87;7.03;2.84;177.2;0.53;93.28;97.68
05/02/2021;31.999;32.614;41.669;12.835;9.39;15.29;5.32;3.52;110.7;2.06;83.9;55.39
06/02/2021;16.584;35.642;0.9449;1.26;6.39;9.75;1.62;3.06;290.4;6.38;90.11;98.2
07/02/2021;30.665;3.719;37.942;16.222;3.35;9.27;-2.26;3.61;285.7;2.1;84.24;69.79
08/02/2021;2.239;37.315;18.233;14.758;5.37;7.99;3.01;5.65;249.6;9.63;90.21;93.17
09/02/2021;10.025;37.147;0.1517;0.8381;5.41;8.09;3.52;6.86;219.6;11.86;95.77;93.69
10/02/2021;37.174;39.655;71.474;0.727;6.91;11.96;3.18;5.4;263.1;5.11;81.95;52.69
11/02/2021;17.866;37.025;0.535;14.695;7.67;12.42;2.62;2.77;231.7;0.46;95.18;96.12
12/02/2021;25.512;39.394;34.462;12.216;8.12;11.97;2.71;4.73;291.4;3.31;86.88;74.43
13/02/2021;31.078;40.649;41.366;13.735;6.09;13.49;1.35;2.7;346.4;0.01;83.29;55.42
14/02/2021;38.779;41.014;62.472;11.844;6.12;13.47;0.35;2.67;123.0;0.0;82.05;45.87
15/02/2021;2.945;41.714;5.003;15.444;6.88;13.69;2.31;3.54;144.9;0.0;86.38;79.86
16/02/2021;33.631;41.398;26.657;25.022;5.28;10.41;2.4;2.07;177.2;0.01;89.24;88.58
17/02/2021;33.266;40.236;25.222;24.242;7.26;13.59;2.07;2.38;199.7;0.0;86.32;87.43
18/02/2021;36.494;41.021;37.735;18.982;6.72;13.14;3.76;2.85;219.6;0.0;86.29;50.3
19/02/2021;41.784;42.367;65.086;10.442;6.84;14.8;1.59;3.55;199.3;0.0;82.52;29.11
20/02/2021;31.452;42.569;20.834;20.849;7.02;15.47;2.08;4.61;173.3;0.0;81.46;86.44
21/02/2021;15.715;3.775;0.119;13.318;6.51;9.33;3.28;3.33;131.1;5.03;91.7;99.36
22/02/2021;26.693;44.395;14.141;19.073;4.5;9.56;1.87;4.48;320.3;5.02;80.95;80.3
23/02/2021;40.658;45.785;66.454;11.746;4.83;11.73;-1.76;2.65;122.9;0.0;80.53;15.89
24/02/2021;33.017;42.943;28.517;18.482;5.85;13.53;1.06;3.59;142.8;0.0;87.79;35.87
25/02/2021;27.386;41.357;0.2486;22.966;7.2;13.09;1.76;2.81;95.8;0.04;85.04;87.6
26/02/2021;3.589;44.926;14.947;26.736;8.37;14.59;2.79;2.84;78.7;0.0;78.8;92.34
27/02/2021;44.666;46.394;59.062;15.566;8.58;17.15;3.41;3.97;45.1;0.0;78.95;49.27
28/02/2021;34.087;46.054;33.631;18.046;6.42;12.92;0.8;4.3;124.2;0.04;81.74;50.83
01/03/2021;10.999;41.837;0.3307;0.8678;7.41;11.95;3.99;4.27;130.9;0.24;85.59;93.6
02/03/2021;24.122;41.798;0.8412;17.707;8.32;13.05;3.83;2.22;123.1;0.0;82.16;84.36
03/03/2021;2.783;42.089;0.3828;2.189;8.11;13.78;3.67;1.79;84.1;0.0;79.81;91.27
04/03/2021;29.664;40.097;16.954;19.344;7.0;12.53;3.03;1.71;98.1;0.0;86.28;37.12
05/03/2021;36.341;4.284;16.586;25.716;7.52;13.05;3.64;2.75;74.6;0.0;83.56;75.79
06/03/2021;32.436;44.954;19.757;21.466;7.66;13.8;2.27;2.4;82.4;0.03;77.44;67.65
07/03/2021;33.506;49.836;22.702;21.866;7.48;12.88;3.48;1.33;90.6;0.39;77.49;84.87
08/03/2021;26.153;50.894;1.188;19.608;6.56;10.49;3.34;1.82;43.5;2.12;78.86;86.91
09/03/2021;44.054;51.636;4.897;17.952;4.85;11.65;-0.6;3.18;12.1;0.67;74.84;51.6
10/03/2021;54.154;54.458;89.119;0.7716;6.12;14.03;-1.66;2.29;310.6;0.0;68.11;9.46
11/03/2021;48.178;53.174;56.736;24.689;9.43;16.85;3.87;3.0;265.6;0.07;76.35;80.86
12/03/2021;39.228;54.622;45.427;18.372;7.64;12.82;2.11;3.72;323.4;0.2;76.15;43.65
13/03/2021;56.191;56.914;88.332;0.9026;5.79;13.51;-0.37;3.04;322.0;0.0;73.77;17.01
14/03/2021;49.944;56.398;72.238;1.379;6.58;13.62;1.43;4.07;356.7;0.0;79.76;16.94
15/03/2021;54.854;56.791;83.345;0.8621;6.92;15.68;-0.68;3.82;27.0;0.0;74.45;0.2
16/03/2021;58.046;5.808;94.774;0.7255;7.98;16.42;0.85;5.37;41.5;0.0;74.36;0.13
17/03/2021;58.922;59.074;97.502;0.7003;8.43;16.39;2.48;6.03;34.7;0.0;72.35;4.72
18/03/2021;42.132;5.844;44.203;20.863;4.85;11.08;0.26;5.99;26.7;0.0;68.43;63.66
19/03/2021;29.345;57.722;19.634;20.153;4.49;10.97;-0.52;6.25;359.3;0.69;77.03;73.39
20/03/2021;60.461;60.958;96.161;0.7642;3.78;10.86;-0.96;6.74;29.1;0.0;62.13;11.61
21/03/2021;58.634;60.751;82.423;14.515;4.89;13.65;-2.1;5.16;17.3;0.0;69.83;12.77
22/03/2021;57.223;61.901;66.002;22.212;6.65;15.83;-1.47;4.33;22.5;0.0;71.29;37.66
23/03/2021;62.892;63.144;10.14;0.7327;8.42;17.05;-0.5;2.09;338.1;0.0;61.73;3.99
24/03/2021;62.633;62.683;9.677;0.8256;10.19;17.91;2.53;2.23;293.7;0.0;58.49;1.52
25/03/2021;61.229;62.309;81.804;12.619;10.83;17.65;4.69;2.61;268.6;0.0;66.79;23.03
26/03/2021;52.574;61.538;45.569;25.306;10.58;16.69;5.38;2.83;278.6;0.0;66.44;74.5
27/03/2021;43.022;61.769;0.7651;35.194;9.77;17.26;2.99;3.48;65.9;0.0;70.99;77.77
28/03/2021;58.049;61.788;6.389;19.387;10.45;18.83;4.37;3.22;105.3;0.0;74.81;28.33
29/03/2021;51.235;59.213;3.113;3.007;10.6;19.08;4.04;4.85;120.3;0.0;66.34;72.99
30/03/2021;39.161;57.622;0.4519;30.898;11.92;20.49;5.32;4.33;125.2;0.0;63.02;90.02
31/03/2021;5.97;59.988;55.934;21.089;12.26;21.25;3.94;4.58;120.5;0.0;58.67;31.9
01/04/2021;49.553;58.618;33.497;24.511;12.9;20.94;7.02;3.62;166.0;0.61;64.46;55.78
02/04/2021;37.102;62.868;0.8395;2.695;11.13;15.12;8.17;1.99;302.4;7.02;85.83;89.3
03/04/2021;44.527;61.966;22.685;28.327;11.2;16.9;5.42;3.63;25.0;1.62;78.98;51.88
04/04/2021;67.008;67.469;91.502;11.753;9.9;18.96;1.23;3.55;26.3;0.07;62.94;1.9
05/04/2021;68.791;69.103;98.779;0.9665;11.19;19.94;2.09;2.51;5.9;0.0;55.57;2.26
06/04/2021;69.814;69.828;101.602;0.9526;11.8;20.63;3.18;3.65;352.2;0.0;57.72;0.69
07/04/2021;67.702;70.332;89.393;13.474;9.88;18.38;0.89;4.07;61.5;0.0;57.54;40.63
08/04/2021;3.948;65.167;28.934;22.111;10.44;16.77;6.27;3.28;138.3;0.07;74.3;91.14
09/04/2021;21.538;64.618;0.7262;16.498;9.3;13.05;5.91;2.65;128.7;7.77;82.12;98.51
10/04/2021;43.339;63.955;15.713;29.035;10.97;16.28;6.91;2.58;205.5;1.01;80.18;93.55
11/04/2021;3.985;69.468;17.026;27.228;10.45;15.6;4.61;3.53;332.4;16.4;79.4;79.02
12/04/2021;70.622;7.32;8.719;16.342;8.22;15.5;0.09;2.81;45.4;0.01;57.77;42.88
13/04/2021;25.634;68.784;0.4166;2.07;10.12;16.18;4.21;2.11;82.0;1.13;75.49;93.08
14/04/2021;45.605;6.491;22.337;34.498;12.73;18.19;6.25;2.4;74.1;0.47;77.43;98.84
15/04/2021;35.731;68.237;0.9953;27.682;11.53;17.39;6.79;2.3;74.8;0.5;68.17;92.64
16/04/2021;61.687;71.712;59.165;24.403;9.02;17.01;2.36;4.04;20.4;0.07;58.85;49.04
17/04/2021;73.212;73.579;95.525;12.463;7.0;15.6;-1.19;4.47;14.1;0.0;61.44;5.91
18/04/2021;74.076;75.322;95.638;12.319;9.13;17.55;-0.97;2.71;6.8;0.0;60.78;35.32
19/04/2021;51.864;70.644;27.533;30.814;11.77;18.32;6.78;1.65;269.6;0.11;59.92;89.32
20/04/2021;45.403;69.329;17.854;30.391;12.02;17.33;8.17;2.02;280.9;1.55;75.53;90.85
21/04/2021;44.256;72.252;18.751;29.443;10.65;15.65;5.81;2.32;218.2;3.99;79.52;86.19
22/04/2021;42.785;74.986;13.793;3.065;11.59;16.41;7.9;1.34;215.0;5.98;76.96;90.57
23/04/2021;35.822;72.545;0.8446;28.332;11.24;17.13;6.91;4.28;135.9;0.05;76.74;89.55
24/04/2021;42.046;72.072;17.731;30.434;11.79;18.9;7.22;5.46;126.4;5.33;76.9;85.12
25/04/2021;1.537;6.451;0.1207;12.492;10.19;13.87;7.38;3.5;98.5;20.2;87.21;98.06
26/04/2021;4.266;72.398;1.235;29.616;12.27;17.23;6.6;2.16;291.0;0.31;75.84;95.88
27/04/2021;45.288;71.894;1.499;30.967;13.39;18.1;8.65;1.4;263.7;4.27;75.61;83.85
28/04/2021;43.234;7.134;17.897;27.912;12.52;16.91;8.97;3.28;233.3;9.84;81.17;83.68
29/04/2021;46.793;76.325;27.751;28.706;11.24;15.98;6.72;4.08;237.3;2.0;79.4;76.37
30/04/2021;49.822;77.393;22.788;34.726;9.81;14.7;4.5;2.18;279.2;1.04;73.82;78.73
01/05/2021;53.491;77.707;37.114;29.258;9.8;14.98;4.82;2.86;324.7;0.91;70.84;80.72
02/05/2021;58.104;78.022;40.762;3.091;10.34;15.68;4.71;2.26;45.8;0.72;68.96;81.6
03/05/2021;40.066;75.398;13.711;28.027;10.99;16.19;6.73;2.62;105.8;1.7;75.84;89.17
04/05/2021;78.905;79.334;9.719;13.709;13.21;20.04;6.8;1.58;274.3;0.36;66.39;7.12
05/05/2021;7.974;80.167;101.587;11.594;14.81;22.1;5.9;2.39;329.2;0.0;58.87;17.09
06/05/2021;80.412;8.065;105.974;10.692;16.09;23.66;9.07;3.15;282.7;0.0;61.65;2.13
07/05/2021;78.768;80.071;100.399;12.782;17.1;24.57;8.23;2.43;264.0;0.0;64.04;4.63
08/05/2021;70.649;79.843;58.978;32.035;18.11;25.37;10.33;3.52;194.3;0.0;56.86;56.05
09/05/2021;27.888;78.166;0.4313;2.221;13.42;17.29;6.9;6.03;220.4;5.04;76.68;87.08
10/05/2021;6.439;81.338;49.786;32.023;10.05;15.56;4.43;4.15;239.3;0.9;73.59;61.66
